dijkstra;dec;100;-1;0.1;0.00015273399912985042
dynamic;dec;100;-1;0.1;0.0017564789959578775
bellman;dec;100;-1;0.1;0.0008618370047770441
dijkstra;inc;100;-1;0.1;3.9413003833033144e-05
dynamic;inc;100;-1;0.1;4.6129003749229014e-05
bellman;inc;100;-1;0.1;0.0006093839983805083
dijkstra;all;100;-1;0.1;0.0002986070030601695
dynamic;all;100;-1;0.1;5.5914999393280596e-05
bellman;all;100;-1;0.1;0.0006460090007749386
dijkstra;dec;100;-1;0.1;0.0003198240010533482
dynamic;dec;100;-1;0.1;6.415199459297583e-05
bellman;dec;100;-1;0.1;0.0006015179969836026
dijkstra;inc;100;-1;0.1;2.560400025686249e-05
dynamic;inc;100;-1;0.1;3.500199818518013e-05
bellman;inc;100;-1;0.1;0.0005185900008655153
dijkstra;all;100;-1;0.1;0.00032244700560113415
dynamic;all;100;-1;0.1;0.00017731599655235186
bellman;all;100;-1;0.1;0.0006402729995897971
dijkstra;dec;100;-1;0.1;9.368100290885195e-05
dynamic;dec;100;-1;0.1;0.00021452700457302853
bellman;dec;100;-1;0.1;0.0004988360014976934
dijkstra;inc;100;-1;0.1;1.9099999917671084e-05
dynamic;inc;100;-1;0.1;2.757900074357167e-05
bellman;inc;100;-1;0.1;0.0003350569968461059
dijkstra;all;100;-1;0.1;0.00023661900195293128
dynamic;all;100;-1;0.1;2.3790002160239965e-05
bellman;all;100;-1;0.1;0.00045511999633163214
dijkstra;dec;100;-1;0.2;0.00028592799935722724
dynamic;dec;100;-1;0.2;0.00015247300325427204
bellman;dec;100;-1;0.2;0.0006252940002013929
dijkstra;inc;100;-1;0.2;2.466199657646939e-05
dynamic;inc;100;-1;0.2;4.7434004954993725e-05
bellman;inc;100;-1;0.2;0.0005134579987498
dijkstra;all;100;-1;0.2;0.00029505800193874165
dynamic;all;100;-1;0.2;0.0006591109995497391
bellman;all;100;-1;0.2;0.0006546709992107935
dijkstra;dec;100;-1;0.2;0.0003166840033372864
dynamic;dec;100;-1;0.2;7.851899863453582e-05
bellman;dec;100;-1;0.2;0.000611909999861382
dijkstra;inc;100;-1;0.2;2.51989986281842e-05
dynamic;inc;100;-1;0.2;4.83859985251911e-05
bellman;inc;100;-1;0.2;0.0004894259982393123
dijkstra;all;100;-1;0.2;0.0003180230050929822
dynamic;all;100;-1;0.2;8.74030010891147e-05
bellman;all;100;-1;0.2;0.0006145509978523478
dijkstra;dec;100;-1;0.2;9.03269974514842e-05
dynamic;dec;100;-1;0.2;0.00014703899796586484
bellman;dec;100;-1;0.2;0.0005496649973792955
dijkstra;inc;100;-1;0.2;1.8591999833006412e-05
dynamic;inc;100;-1;0.2;3.4024997148662806e-05
bellman;inc;100;-1;0.2;0.00032538900268264115
dijkstra;all;100;-1;0.2;9.526499343337491e-05
dynamic;all;100;-1;0.2;4.4020998757332563e-05
bellman;all;100;-1;0.2;0.0004298469939385541
dijkstra;dec;100;-1;0.3;0.0002893940036301501
dynamic;dec;100;-1;0.3;0.0007321579978452064
bellman;dec;100;-1;0.3;0.0006605279995710589
dijkstra;inc;100;-1;0.3;2.5822002498898655e-05
dynamic;inc;100;-1;0.3;6.672200106550008e-05
bellman;inc;100;-1;0.3;0.000516316998982802
dijkstra;all;100;-1;0.3;0.00029431599978124723
dynamic;all;100;-1;0.3;0.0009731739992275834
bellman;all;100;-1;0.3;0.0006995910007390194
dijkstra;dec;100;-1;0.3;0.00031087800016393885
dynamic;dec;100;-1;0.3;0.0015775020001456141
bellman;dec;100;-1;0.3;0.000603177999437321
dijkstra;inc;100;-1;0.3;3.455299884080887e-05
dynamic;inc;100;-1;0.3;7.229200127767399e-05
bellman;inc;100;-1;0.3;0.0006480839947471395
dijkstra;all;100;-1;0.3;0.00031579999631503597
dynamic;all;100;-1;0.3;5.21019974257797e-05
bellman;all;100;-1;0.3;0.0010799419978866354
dijkstra;dec;100;-1;0.3;9.361996490042657e-06
dynamic;dec;100;-1;0.3;0.00027600199973676354
bellman;dec;100;-1;0.3;0.00017435300105717033
dijkstra;inc;100;-1;0.3;1.0415998985990882e-05
dynamic;inc;100;-1;0.3;2.4348002625629306e-05
bellman;inc;100;-1;0.3;0.0001722879969747737
dijkstra;all;100;-1;0.3;4.609000461641699e-05
dynamic;all;100;-1;0.3;0.00011599899880820885
bellman;all;100;-1;0.3;0.00047988799633458257
dijkstra;dec;100;-1;0.4;0.00011934699432458729
dynamic;dec;100;-1;0.4;0.001978596003027633
bellman;dec;100;-1;0.4;0.00033883600553963333
dijkstra;inc;100;-1;0.4;1.3324999599717557e-05
dynamic;inc;100;-1;0.4;4.024599911645055e-05
bellman;inc;100;-1;0.4;0.00025390699738636613
dijkstra;all;100;-1;0.4;0.00012777699885191396
dynamic;all;100;-1;0.4;0.00014893300249241292
bellman;all;100;-1;0.4;0.00034076700103469193
dijkstra;dec;100;-1;0.4;0.00013597899669548497
dynamic;dec;100;-1;0.4;0.00013636299991048872
bellman;dec;100;-1;0.4;0.00035584199940785766
dijkstra;inc;100;-1;0.4;1.3600998499896377e-05
dynamic;inc;100;-1;0.4;3.782800195040181e-05
bellman;inc;100;-1;0.4;0.00024240299535449594
dijkstra;all;100;-1;0.4;0.00013974899775348604
dynamic;all;100;-1;0.4;6.040000153006986e-05
bellman;all;100;-1;0.4;0.0002753770022536628
dijkstra;dec;100;-1;0.4;8.757000614423305e-06
dynamic;dec;100;-1;0.4;0.0003472239986876957
bellman;dec;100;-1;0.4;0.00024697800108697265
dijkstra;inc;100;-1;0.4;1.5041005099192262e-05
dynamic;inc;100;-1;0.4;4.368199734017253e-05
bellman;inc;100;-1;0.4;0.0002590180010884069
dijkstra;all;100;-1;0.4;7.12690016371198e-05
dynamic;all;100;-1;0.4;3.889099752996117e-05
bellman;all;100;-1;0.4;0.00022402199829230085
dijkstra;dec;100;-1;0.5;0.00012427500041667372
dynamic;dec;100;-1;0.5;0.00037605000397888944
bellman;dec;100;-1;0.5;0.0003223490057280287
dijkstra;inc;100;-1;0.5;1.2556003639474511e-05
dynamic;inc;100;-1;0.5;4.1574996430426836e-05
bellman;inc;100;-1;0.5;0.00024360599491046742
dijkstra;all;100;-1;0.5;0.00012642500223591924
dynamic;all;100;-1;0.5;0.00019710800552275032
bellman;all;100;-1;0.5;0.00029834399902028963
dijkstra;dec;100;-1;0.5;0.00015467699995497242
dynamic;dec;100;-1;0.5;7.414499850710854e-05
bellman;dec;100;-1;0.5;0.00029606500174850225
dijkstra;inc;100;-1;0.5;1.2276999768801033e-05
dynamic;inc;100;-1;0.5;4.3932006519753486e-05
bellman;inc;100;-1;0.5;0.00023299000167753547
dijkstra;all;100;-1;0.5;0.0001363240007776767
dynamic;all;100;-1;0.5;0.00016148499707924202
bellman;all;100;-1;0.5;0.0003271329987910576
dijkstra;dec;100;-1;0.5;3.65189989679493e-05
dynamic;dec;100;-1;0.5;0.00011783000081777573
bellman;dec;100;-1;0.5;0.00028211899916641414
dijkstra;inc;100;-1;0.5;1.7809994460549206e-05
dynamic;inc;100;-1;0.5;4.083599924342707e-05
bellman;inc;100;-1;0.5;0.0001993749974644743
dijkstra;all;100;-1;0.5;4.516100307228044e-05
dynamic;all;100;-1;0.5;0.00022464199719252065
bellman;all;100;-1;0.5;0.00026956899819197133
